ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	[Q01]Value	[Q02]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[Screentitle 2]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	Unnamed: 487	screen	idea	attribute	Label	MissingValue
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									2972	10:38:51.791	1511862043758121															0	13		Fixation	137	818	186	12,21	357,51	4,02		891	794	186	816	186	805	186	803	184	212,53	240,08	218,28	239,92	215,41	240,00	211,76	204,41	622,51	278,65	206,10	619,73					656,43	656,43	3.22	3.21	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									2975	10:38:51.794	1511862043761352															0	13		Fixation	137	818	186	12,21	357,51	4,02		892	794	178	821	179	807	178	805	176	212,46	242,21	219,81	241,75	216,14	241,98	211,75	204,41	622,54	278,65	206,09	619,71					656,46	656,46	3.22	3.21	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									2978	10:38:51.798	1511862043764799															0	13		Fixation	137	818	186	12,21	357,51	4,02		893	802	190	823	185	812	187	810	185	214,51	238,84	220,22	240,31	217,36	239,57	211,74	204,40	622,52	278,66	206,10	619,72					656,45	656,45	3.23	3.19	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									2981	10:38:51.801	1511862043767992															0	13		Fixation	137	818	186	12,21	357,51	4,02		894	818	175	825	184	821	179	819	177	218,86	242,98	220,75	240,45	219,80	241,72	211,73	204,40	622,53	278,66	206,10	619,71					656,45	656,45	3.18	3.19	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									2985	10:38:51.804	1511862043771454															0	13		Fixation	137	818	186	12,21	357,51	4,02		895	810	184	824	183	817	183	815	181	216,69	240,55	220,60	240,93	218,64	240,74	211,73	204,40	622,52	278,66	206,10	619,71					656,45	656,45	3.2	3.21	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									2988	10:38:51.808	1511862043774657															0	13		Fixation	137	818	186	12,21	357,51	4,02		896	813	184	821	189	817	186	815	184	217,68	240,58	219,72	239,10	218,70	239,84	211,73	204,39	622,51	278,66	206,10	619,71					656,43	656,43	3.23	3.21	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									2992	10:38:51.811	1511862043778125															0	13		Fixation	137	818	186	12,21	357,51	4,02		897	815	179	829	189	822	184	820	182	218,21	241,80	221,74	239,21	219,97	240,51	211,73	204,39	622,52	278,67	206,10	619,72					656,44	656,44	3.23	3.18	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									2995	10:38:51.814	1511862043781332															0	13		Fixation	137	818	186	12,21	357,51	4,02		898	809	191	822	192	815	191	813	189	216,61	238,58	220,05	238,49	218,33	238,53	211,73	204,39	622,50	278,67	206,10	619,71					656,42	656,42	3.2	3.19	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									2998	10:38:51.818	1511862043784787															0	13		Fixation	137	818	186	12,21	357,51	4,02		899	817	183	829	192	823	187	821	185	218,73	240,75	221,97	238,29	220,35	239,52	211,73	204,39	622,51	278,68	206,10	619,70					656,43	656,43	3.21	3.2	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3001	10:38:51.821	1511862043788018															0	13		Fixation	137	818	186	12,21	357,51	4,02		900	820	190	828	191	824	190	822	188	219,54	238,98	221,69	238,68	220,61	238,83	211,72	204,40	622,51	278,68	206,09	619,69					656,44	656,44	3.23	3.21	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3005	10:38:51.824	1511862043791456															0	13		Fixation	137	818	186	12,21	357,51	4,02		901	818	188	826	186	822	187	820	185	218,99	239,36	221,03	240,06	220,01	239,71	211,72	204,40	622,51	278,68	206,10	619,70					656,44	656,44	3.2	3.22	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3008	10:38:51.828	1511862043794686															0	13		Fixation	137	818	186	12,21	357,51	4,02		902	805	181	831	193	818	187	816	185	215,49	241,25	222,51	238,20	219,00	239,73	211,72	204,40	622,51	278,68	206,09	619,68					656,44	656,44	3.21	3.21	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3012	10:38:51.831	1511862043798119															0	13		Fixation	137	818	186	12,21	357,51	4,02		903	812	182	827	187	819	184	817	182	217,25	241,17	221,37	239,77	219,31	240,47	211,71	204,40	622,53	278,68	206,09	619,69					656,45	656,45	3.19	3.2	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3015	10:38:51.834	1511862043801359															0	13		Fixation	137	818	186	12,21	357,51	4,02		904	817	195	827	188	822	191	820	189	218,53	237,50	221,32	239,49	219,93	238,49	211,70	204,40	622,54	278,68	206,09	619,67					656,46	656,46	3.22	3.21	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3018	10:38:51.838	1511862043804782															0	13		Fixation	137	818	186	12,21	357,51	4,02		905	815	187	821	194	818	190	816	188	218,03	239,67	219,83	237,93	218,93	238,80	211,70	204,40	622,54	278,69	206,10	619,70					656,46	656,46	3.22	3.2	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3021	10:38:51.841	1511862043808014															0	13		Fixation	137	818	186	12,21	357,51	4,02		906	815	199	825	187	820	193	818	191	218,12	236,60	220,82	239,76	219,47	238,18	211,70	204,41	622,55	278,69	206,10	619,69					656,48	656,48	3.2	3.19	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3025	10:38:51.844	1511862043811448															0	13		Fixation	137	818	186	12,21	357,51	4,02		907	817	185	824	185	820	185	818	183	218,76	240,38	220,60	240,40	219,68	240,39	211,69	204,41	622,55	278,69	206,10	619,68					656,48	656,48	3.21	3.19	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3028	10:38:51.848	1511862043814697															0	13		Fixation	137	818	186	12,21	357,51	4,02		908	810	192	823	189	816	190	814	188	216,73	238,40	220,35	239,18	218,54	238,79	211,69	204,41	622,55	278,69	206,10	619,68					656,48	656,48	3.21	3.21	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3032	10:38:51.851	1511862043818112															0	13		Fixation	137	818	186	12,21	357,51	4,02		909	822	189	829	197	825	193	823	191	219,95	239,14	221,95	236,96	220,95	238,05	211,69	204,40	622,53	278,69	206,09	619,68					656,45	656,45	3.19	3.2	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3035	10:38:51.854	1511862043821357															0	13		Fixation	137	818	186	12,21	357,51	4,02		910	808	187	836	182	822	184	820	182	216,16	239,85	223,70	241,14	219,93	240,50	211,69	204,41	622,55	278,70	206,10	619,68					656,47	656,47	3.19	3.19	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3038	10:38:51.858	1511862043824784															0	13		Fixation	137	818	186	12,21	357,51	4,02		911	806	180	832	195	819	187	817	185	215,68	241,59	222,53	237,56	219,11	239,57	211,69	204,40	622,54	278,70	206,09	619,67					656,47	656,47	3.23	3.2	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3041	10:38:51.861	1511862043828023															0	13		Fixation	137	818	186	12,21	357,51	4,02		912	814	188	832	194	823	191	821	189	217,85	239,60	222,52	237,97	220,18	238,78	211,69	204,40	622,54	278,70	206,10	619,69					656,46	656,46	3.22	3.2	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3045	10:38:51.864	1511862043831449															0	13		Fixation	137	818	186	12,21	357,51	4,02		913	818	188	825	193	821	190	819	188	218,94	239,48	220,66	238,18	219,80	238,83	211,69	204,40	622,54	278,71	206,10	619,69					656,47	656,47	3.2	3.19	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3048	10:38:51.868	1511862043834675															0	13		Fixation	137	818	186	12,21	357,51	4,02		914	814	190	826	187	820	188	818	186	217,70	238,93	221,10	239,71	219,40	239,32	211,68	204,41	622,57	278,71	206,10	619,69					656,49	656,49	3.21	3.18	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3052	10:38:51.871	1511862043838105															0	13		Fixation	137	818	186	12,21	357,51	4,02		915	811	189	824	189	817	189	815	187	217,12	239,28	220,48	239,33	218,80	239,30	211,68	204,40	622,54	278,71	206,09	619,68					656,47	656,47	3.21	3.19	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3055	10:38:51.874	1511862043841348															0	13		Fixation	137	818	186	12,21	357,51	4,02		916	816	178	824	195	820	186	818	184	218,35	242,12	220,45	237,70	219,40	239,91	211,68	204,40	622,53	278,71	206,10	619,69					656,46	656,46	3.18	3.17	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3058	10:38:51.878	1511862043844778															0	13		Fixation	137	818	186	12,21	357,51	4,02		917	816	193	826	184	821	188	819	186	218,48	238,15	221,11	240,64	219,79	239,39	211,69	204,40	622,53	278,71	206,09	619,69					656,46	656,46	3.2	3.18	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3061	10:38:51.881	1511862043848006															0	13		Fixation	137	818	186	12,21	357,51	4,02		918	814	187	832	183	823	185	821	183	217,89	239,79	222,52	240,75	220,21	240,27	211,69	204,39	622,53	278,72	206,09	619,67					656,45	656,45	3.18	3.19	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3065	10:38:51.884	1511862043851436															0	13		Fixation	137	818	186	12,21	357,51	4,02		919	803	185	831	196	817	190	815	188	214,77	240,30	222,31	237,20	218,54	238,75	211,69	204,40	622,54	278,72	206,09	619,68					656,47	656,47	3.19	3.19	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3068	10:38:51.888	1511862043854664															0	13		Fixation	137	818	186	12,21	357,51	4,02		920	813	181	828	187	820	184	818	182	217,49	241,28	221,60	239,80	219,55	240,54	211,69	204,40	622,53	278,73	206,09	619,68					656,46	656,46	3.19	3.19	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3072	10:38:51.891	1511862043858104															0	13		Fixation	137	818	186	12,21	357,51	4,02		921	813	189	825	187	819	188	817	186	217,49	239,30	220,76	239,79	219,13	239,55	211,70	204,39	622,52	278,73	206,08	619,67					656,45	656,45	3.2	3.19	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3075	10:38:51.894	1511862043861335															0	13		Fixation	137	818	186	12,21	357,51	4,02		922	818	188	833	189	825	188	823	186	218,98	239,50	222,84	239,15	220,91	239,32	211,70	204,40	622,53	278,73	206,08	619,67					656,45	656,45	3.2	3.19	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3078	10:38:51.898	1511862043864771															0	13		Fixation	137	818	186	12,21	357,51	4,02		923	815	189	829	186	822	187	820	185	218,00	239,09	221,84	240,07	219,92	239,58	211,70	204,39	622,51	278,74	206,08	619,66					656,43	656,43	3.19	3.18	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3081	10:38:51.901	1511862043867991															0	13		Fixation	137	818	186	12,21	357,51	4,02		924	813	186	833	197	823	191	821	189	217,58	240,05	222,85	236,93	220,22	238,49	211,70	204,39	622,51	278,74	206,07	619,65					656,44	656,44	3.19	3.2	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3085	10:38:51.904	1511862043871434															0	13		Fixation	137	818	186	12,21	357,51	4,02		925	822	184	828	194	825	189	823	187	220,03	240,51	221,54	237,90	220,79	239,21	211,70	204,39	622,50	278,74	206,07	619,64					656,43	656,43	3.18	3.17	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3088	10:38:51.908	1511862043874664															0	13		Fixation	137	818	186	12,21	357,51	4,02		926	819	195	830	191	824	193	822	191	219,22	237,70	222,20	238,56	220,71	238,13	211,70	204,39	622,52	278,75	206,07	619,65					656,44	656,44	3.21	3.18	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3092	10:38:51.911	1511862043878110															0	13		Fixation	137	818	186	12,21	357,51	4,02		927	817	202	832	188	824	195	822	193	218,74	235,65	222,52	239,43	220,63	237,54	211,70	204,40	622,51	278,75	206,07	619,64					656,44	656,44	3.19	3.18	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3095	10:38:51.914	1511862043881330															0	13		Fixation	137	818	186	12,21	357,51	4,02		928	820	186	821	190	820	188	818	186	219,48	239,97	219,80	238,99	219,64	239,48	211,70	204,39	622,50	278,75	206,07	619,63					656,42	656,42	3.18	3.19	0	0					base	base	base	description	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3098	10:38:51.918	1511862043884768															0	13		Fixation	137	818	186	12,21	357,51	4,02		929	810	198	830	192	820	195	818	193	216,71	236,82	222,15	238,27	219,43	237,54	211,71	204,40	622,50	278,76	206,06	619,62					656,43	656,43	3.21	3.18	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3101	10:38:51.921	1511862043888005															0		13	Saccade	17							930	809	187	825	197	817	192	815	190	216,58	239,81	220,66	237,10	218,62	238,45	211,72	204,39	622,48	278,77	206,06	619,62					656,41	656,41	3.17	3.18	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3105	10:38:51.924	1511862043891444															0		13	Saccade	17							931	817	195	835	190	826	192	824	190	218,52	237,68	223,58	238,81	221,05	238,25	211,74	204,39	622,48	278,79	206,06	619,63					656,40	656,40	3.19	3.19	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3108	10:38:51.928	1511862043894674															0		13	Saccade	17							932	837	187	850	195	843	191	841	189	223,87	239,77	227,40	237,62	225,64	238,69	211,78	204,38	622,44	278,81	206,08	619,68					656,36	656,36	3.17	3.18	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3112	10:38:51.931	1511862043898105															0		13	Saccade	17							933	859	193	872	187	865	190	863	188	229,87	238,20	233,37	239,73	231,62	238,96	211,82	204,37	622,40	278,84	206,08	619,69					656,32	656,32	3.19	3.19	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3115	10:38:51.934	1511862043901333															0		13	Saccade	17							934	876	179	892	188	884	183	882	181	234,53	241,82	238,81	239,39	236,67	240,60	211,85	204,38	622,40	278,85	206,09	619,71					656,31	656,31	3.2	3.19	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3118	10:38:51.938	1511862043904766															0	14		Fixation	107	868	190	1,24	355,41	357,90		935	882	183	888	191	885	187	883	185	235,91	240,76	237,68	238,67	236,79	239,71	211,87	204,38	622,37	278,86	206,10	619,72					656,29	656,29	3.19	3.19	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3121	10:38:51.941	1511862043907991															0	14		Fixation	107	868	190	1,24	355,41	357,90		936	874	185	883	198	878	191	876	189	233,84	240,39	236,18	236,80	235,01	238,60	211,87	204,39	622,38	278,87	206,10	619,72					656,30	656,30	3.2	3.19	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3125	10:38:51.944	1511862043911442															0	14		Fixation	107	868	190	1,24	355,41	357,90		937	863	192	875	190	869	191	867	189	230,87	238,36	234,27	238,86	232,57	238,61	211,87	204,40	622,38	278,87	206,11	619,73					656,31	656,31	3.18	3.18	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3128	10:38:51.948	1511862043914661															0	14		Fixation	107	868	190	1,24	355,41	357,90		938	860	198	868	190	864	194	862	192	230,08	236,69	232,29	239,02	231,19	237,85	211,87	204,40	622,38	278,87	206,10	619,71					656,31	656,31	3.22	3.19	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3132	10:38:51.951	1511862043918098															0	14		Fixation	107	868	190	1,24	355,41	357,90		939	857	193	873	196	865	194	863	192	229,38	238,14	233,58	237,29	231,48	237,71	211,86	204,40	622,37	278,87	206,10	619,71					656,29	656,29	3.19	3.2	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3135	10:38:51.954	1511862043921334															0	14		Fixation	107	868	190	1,24	355,41	357,90		940	858	190	876	195	867	192	865	190	229,51	239,05	234,36	237,71	231,93	238,38	211,85	204,39	622,35	278,87	206,10	619,71					656,27	656,27	3.19	3.19	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									3138	10:38:51.958	1511862043924764															0	14		Fixation	107	868	190	1,24	355,41	357,90		941	861	188	875	190	868	189	866	187	230,41	239,40	234,24	238,91	232,32	239,15	211,85	204,39	622,35	278,87	206,10	619,71					656,28	656,28	3.16	3.2	0	0					base	base	base		
